name,avg_objects_per_frame,avg_pitch,avg_roll,avg_yaw,blink_rate_per_sec,blinks_early,blinks_late,blinks_mid,body_movement_bursts,body_movement_rate,dominant_emotion,duration,emotion_Angry,emotion_Fear,emotion_Happy,emotion_Neutral,emotion_Sad,emotion_Unknown,emotion_switch_rate,emotion_switches,engagement_score,eye_dir_center,eye_dir_down,eye_dir_left,eye_dir_right,eye_dir_up,eye_direction_entropy,filename,final_emotion,head_jerk_rate,head_rotation_per_sec,head_rotation_variance,label,max_blink_streak,person_presence_gaps,person_visible_ratio,suspicious_object_detected,time_to_first_emotion_switch,total_blinks,unique_objects_count
ce492fd1,1.14288,80.938397,-40.146714,110.235406,1.598258,15,41,3,25,0.497562,Sad,0.85,1.233996,0.814476,2.364089,1.203466,0.605249,0.073905,0.804576,556,0.288619,0.669276,0.180324,0.069391,0.110352,0.098699,0.45482,4b57db09.json,Neutral,0.946827,202.930892,766.029156,not_cheating,26,1,0.865619,1,2.998907,22,10
90c71454,1.123314,99.011877,-35.170336,-40.908698,1.967102,0,14,22,19,0.586481,Sad,7.44,1.122211,0.896131,1.323883,2.988454,0.531247,0.129399,0.243338,281,0.142387,0.661645,0.087734,0.190597,0.106017,0.077343,0.362364,9069e68b.json,Sad,0.89368,123.853727,14749.182739,not_cheating,34,8,0.853283,1,7.24361,469,17
ee1a5677,1.387272,71.121309,-37.195419,111.9432,1.483946,26,35,45,2,0.314626,Happy,0.23,1.745977,0.171073,1.119836,0.764804,0.575567,0.743967,0.692913,228,0.660104,0.598257,0.092667,0.169294,0.129157,0.075312,0.708092,130d6934.json,Happy,0.647087,196.18094,4372.787298,not_cheating,25,0,0.906524,1,3.201108,132,16
24f505b7,2.750268,84.49617,-34.646375,134.737026,2.379236,33,48,46,24,0.186356,Happy,9.44,2.144606,0.015175,1.085292,2.494263,0.437762,0.394025,0.561187,432,0.269358,0.736052,0.137335,0.190037,0.122216,0.01599,0.718825,d1a21c0e.json,Happy,0.191554,63.930344,18574.522967,not_cheating,7,5,0.910378,1,9.830172,569,12
31ba2e91,2.052255,69.235169,-36.282992,121.95757,0.922361,6,9,37,4,0.241309,Neutral,2.82,0.520804,0.40693,0.926654,1.160295,0.407462,0.308078,0.004148,321,0.089571,0.520464,0.124183,0.101461,0.127338,0.172719,0.320498,10531c2c.json,Happy,0.225615,113.258399,2921.694559,not_cheating,30,4,0.913253,0,9.210044,308,16
8723ff19,0.937384,93.979662,-42.07312,-110.140561,1.003409,24,23,9,14,0.149473,Neutral,3.06,1.55562,0.98699,0.779919,1.807946,0.718295,0.034031,0.830649,362,0.889689,0.339264,0.070015,0.077284,0.002462,0.165447,0.450137,9ef96155.json,Sad,0.455546,142.160557,6437.208585,not_cheating,33,0,0.906377,0,7.518572,552,17
17f13e31,2.484023,96.715645,-39.552909,34.162107,1.610919,44,39,0,29,0.101495,Happy,2.5,0.959586,0.171312,2.544944,1.255625,0.713869,0.237635,0.357274,530,0.304996,0.749992,0.184534,0.104454,0.083512,0.17159,0.499715,31556d40.json,Sad,0.404332,77.727208,13226.374497,not_cheating,27,3,0.963642,1,1.792417,256,12
615de035,2.354043,67.323735,-41.4794,75.093184,2.19479,37,9,38,30,0.439654,Angry,1.95,2.787171,0.485689,2.301666,0.985062,0.164614,0.004238,0.381692,4,0.529263,0.327015,0.010358,0.151246,0.032457,0.09614,0.745015,01056a64.json,Happy,0.185305,77.350994,18333.02557,not_cheating,10,6,0.859853,1,1.479145,268,20
f5bd4022,1.668225,89.523081,-41.058875,159.967335,2.268132,27,26,38,10,0.38919,Sad,2.75,0.179608,0.058885,2.336196,3.164969,0.358121,0.449415,0.734906,238,0.973087,0.361804,0.035256,0.060799,0.042309,0.110854,0.396037,225ee371.json,Neutral,0.192221,130.157455,2446.225293,not_cheating,34,1,0.896933,0,1.75826,242,3
de47c689,2.828011,77.562151,-30.380214,152.740292,0.909251,13,18,42,20,0.064785,Happy,4.77,0.12482,0.645627,2.095085,3.293208,0.815073,0.970223,0.059724,99,0.182487,0.356115,0.196249,0.080226,0.010345,0.090882,0.643475,f58ff2f3.json,Sad,0.571208,122.281157,8173.224381,not_cheating,9,6,0.956003,1,9.243988,104,5
fdf01860,0.568342,65.019003,-44.825816,-105.33541,0.777248,7,40,12,9,0.153525,Neutral,4.8,0.300979,0.152704,0.93539,1.190969,0.363775,0.34942,0.950703,352,0.274807,0.390593,0.096284,0.082216,0.178914,0.028216,0.55502,fd175c6f.json,Neutral,0.223126,135.663391,4625.332206,not_cheating,20,7,0.994696,0,1.73276,62,5
4b30982a,0.804423,65.10721,-34.266456,57.987343,1.101842,42,45,20,0,0.237999,Happy,4.88,2.549469,0.679958,1.254848,1.783055,0.3944,0.185827,0.356879,247,0.345529,0.237298,0.023786,0.013224,0.001974,0.146728,0.643718,1f9f6f2c.json,Neutral,0.761523,50.425624,18422.426412,not_cheating,13,4,0.826341,1,8.898521,346,8
31d63712,2.198672,68.101755,-41.956334,24.542333,1.947777,25,40,46,18,0.404011,Angry,4.96,0.255684,0.574833,0.839057,2.359784,0.00191,0.752002,0.821316,32,0.986614,0.487921,0.027716,0.084911,0.123299,0.026117,0.445602,c4028d8a.json,Happy,0.586974,100.888551,5917.071096,not_cheating,19,6,0.859432,0,9.234093,425,5
01641a7f,1.050962,82.472387,-44.362152,-6.897484,1.960617,13,42,3,4,0.164182,Angry,1.74,2.657801,0.561163,2.830425,3.852567,0.200088,0.308723,0.69291,461,0.65863,0.177178,0.168578,0.184595,0.092459,0.175673,0.49356,51cb533c.json,Neutral,0.938219,267.473946,6970.275294,not_cheating,19,8,0.943843,0,9.638192,520,9
2beb8d36,0.629961,86.546927,-32.878715,146.339491,1.754563,45,45,49,23,0.268373,Angry,0.78,0.573727,0.868839,1.150027,1.786489,0.31591,0.618956,0.834825,369,0.203627,0.747408,0.098929,0.100553,0.100773,0.154515,0.696017,8df6a0a7.json,Sad,0.340997,234.251912,19483.010087,not_cheating,33,0,0.805627,0,4.423073,260,11
28cda56e,2.497506,71.120838,-36.620719,26.750173,1.155956,32,2,40,23,0.055514,Happy,9.46,2.06366,0.941015,1.411895,1.335871,0.485668,0.268848,0.572346,72,0.782712,0.104168,0.17356,0.174818,0.041171,0.101066,0.795806,f3c29a5b.json,Happy,0.76584,254.562151,5906.734552,not_cheating,10,1,0.804451,0,2.937796,504,14
d96fd8b7,2.380333,87.106132,-35.289943,132.664075,1.691491,19,1,27,26,0.563819,Sad,0.33,2.482155,0.230402,2.76568,0.556157,0.382051,0.543448,0.077734,218,0.871949,0.303076,0.165324,0.188101,0.107084,0.030127,0.624512,71301d3c.json,Neutral,0.472339,110.933329,9710.714645,not_cheating,35,7,0.91559,1,8.667627,434,8
f71b7637,0.932562,92.873737,-31.439989,60.593449,1.520222,41,13,36,10,0.190047,Happy,9.31,1.758573,0.687016,2.730048,0.644969,0.966517,0.552846,0.971011,183,0.087667,0.524439,0.076377,0.151048,0.06988,0.183438,0.47845,31d56098.json,Happy,0.247053,24.945567,2964.311851,not_cheating,28,4,0.894374,1,1.395195,549,11
f5baa3ad,1.883953,84.225293,-35.830404,-72.370485,0.364991,13,39,14,16,0.482956,Happy,9.04,0.137725,0.570835,1.34698,3.048221,0.319572,0.904485,0.644692,311,0.31719,0.439216,0.122538,0.005629,0.046305,0.038126,0.39043,b21ab5e8.json,Happy,0.144634,186.657835,7415.438489,not_cheating,12,5,0.907274,0,6.491252,252,8
37e67632,0.936508,65.464487,-38.585272,159.111238,1.777585,32,28,10,10,0.45808,Sad,1.89,2.861068,0.638898,2.904161,1.30284,0.597629,0.351143,0.896755,326,0.027584,0.315136,0.016007,0.18367,0.076066,0.13086,0.776865,b8263acb.json,Sad,0.925171,281.957353,19212.885436,not_cheating,22,7,0.832224,1,6.698253,220,5
118a4b2a,1.703532,82.564733,-32.907324,-82.799027,1.931817,49,50,29,0,0.067967,Happy,8.4,2.752301,0.997664,1.334091,3.140682,0.229662,0.45665,0.327732,215,0.304393,0.646469,0.031949,0.076153,0.117698,0.032431,0.455813,ec23b4f6.json,Happy,0.634507,189.437547,372.082445,not_cheating,34,8,0.904685,1,4.042041,443,19
3a894167,1.312902,67.356007,-38.221661,102.882154,0.867351,25,43,19,22,0.147816,Angry,9.46,2.282233,0.880043,2.035576,3.65735,0.715562,0.341926,0.230331,172,0.63101,0.540023,0.148176,0.199819,0.031679,0.186511,0.768929,1eb748f7.json,Sad,0.268862,112.420188,19439.020944,not_cheating,20,3,0.875383,0,3.427827,51,7
9a019d87,2.616367,68.750349,-36.222948,146.613085,0.597399,26,47,34,29,0.117041,Happy,3.4,2.375049,0.753478,1.572468,1.919766,0.590769,0.827131,0.255478,90,0.796489,0.187689,0.128378,0.098423,0.180669,0.154278,0.78362,54118a54.json,Neutral,0.284346,132.443692,12409.219746,not_cheating,4,5,0.805227,1,6.620454,421,4
0ce1ded5,2.962653,88.919536,-43.963784,-102.521819,1.633085,12,28,48,7,0.227258,Happy,5.03,1.137468,0.359683,1.527422,2.314624,0.138714,0.353346,0.529499,324,0.589481,0.442734,0.199372,0.117948,0.080512,0.149709,0.497512,f4d873ce.json,Happy,0.464313,44.140493,15775.236432,not_cheating,28,4,0.989063,0,6.13745,59,4
d24e634d,1.035592,85.885081,-31.353625,-42.495441,0.947275,4,29,40,23,0.34272,Neutral,3.2,0.712945,0.130804,0.832502,3.559623,0.918181,0.488942,0.716954,349,0.979132,0.12592,0.154417,0.126228,0.155568,0.060626,0.427882,8d5aefb2.json,Sad,0.684139,81.114201,8162.568121,not_cheating,29,1,0.977912,0,8.786845,24,16
bff7a892,2.18618,65.933747,-35.811971,-19.31267,0.383882,11,24,34,20,0.599143,Sad,3.92,2.765691,0.97289,1.884893,1.838975,0.926773,0.005612,0.007641,374,0.658283,0.161419,0.046373,0.194547,0.164145,0.105456,0.643924,74458b48.json,Happy,0.366285,204.011538,19643.63738,not_cheating,8,3,0.928213,0,6.149978,294,6
23c8dd74,1.850586,91.806627,-30.857355,127.753338,1.049008,2,13,30,22,0.145525,Sad,1.63,2.411017,0.034343,2.072455,1.600064,0.516051,0.984375,0.192691,582,0.089738,0.674868,0.055948,0.142421,0.02508,0.173505,0.776455,4cdf71ce.json,Sad,0.85927,226.532104,19754.142993,not_cheating,6,3,0.897287,1,5.939542,519,16
1ae50069,1.286937,71.427286,-33.825549,120.426252,2.222536,46,15,12,27,0.019145,Happy,2.45,0.243958,0.327247,2.238604,1.200856,0.495434,0.543224,0.998224,262,0.647851,0.214302,0.022789,0.142453,0.153327,0.013304,0.415972,ab05c9f6.json,Neutral,0.754011,190.301374,18016.141153,not_cheating,23,2,0.878898,0,9.579515,235,8
769b1c07,1.431872,77.684578,-43.155964,59.02624,1.234899,13,37,43,24,0.525676,Happy,6.59,2.811537,0.55205,2.31345,3.589269,0.572201,0.074381,0.381066,74,0.90436,0.493549,0.111964,0.131013,0.009395,0.144593,0.667945,e20bfb94.json,Happy,0.236198,214.933838,8507.695109,not_cheating,10,8,0.841137,0,6.136734,353,19
1408ba9f,1.781946,94.27528,-31.725893,33.604023,1.741728,4,47,35,30,0.313156,Happy,4.04,0.025095,0.719937,1.553995,0.81151,0.144621,0.676415,0.959614,401,0.915241,0.194957,0.026841,0.120439,0.024118,0.121424,0.322725,be0b05f1.json,Happy,0.447858,67.718773,4071.841615,not_cheating,13,1,0.843912,1,1.298724,451,9
86d8628d,0.880304,93.132044,-37.781129,109.391728,1.693945,34,22,11,15,0.188061,Happy,3.62,0.89955,0.482677,0.902363,3.125094,0.309023,0.504054,0.666625,247,0.29211,0.528102,0.165821,0.051103,0.138707,0.013931,0.585838,97fcae72.json,Happy,0.641555,140.188996,7029.393226,not_cheating,35,8,0.929237,0,8.157893,132,9
463e13bc,1.620615,76.390934,-38.800571,-102.021455,2.41026,50,0,39,14,0.505326,Sad,8.49,0.333492,0.92662,2.869678,1.395493,0.424644,0.871929,0.163244,300,0.592338,0.353255,0.196864,0.13648,0.111049,0.062174,0.522256,48187f11.json,Sad,0.472279,140.515308,18459.621415,not_cheating,14,4,0.869443,0,6.51338,526,13
8dc8b653,0.729869,66.460067,-42.938147,-94.24937,1.329686,28,43,1,27,0.1505,Angry,8.43,2.814455,0.020504,2.457817,3.03822,0.142067,0.556905,0.093623,119,0.015138,0.163,0.118085,0.064155,0.153814,0.178244,0.794592,c25e6b27.json,Neutral,0.262575,106.821163,1896.446801,not_cheating,11,3,0.825934,1,2.899058,405,4
fccefb5e,1.083511,80.692912,-41.452505,-83.407087,1.971476,29,48,22,26,0.137058,Angry,8.44,0.825218,0.687826,0.678335,1.804012,0.302941,0.103311,0.151105,531,0.290436,0.217674,0.166948,0.112862,0.112255,0.196156,0.665754,12b41479.json,Happy,0.619676,21.234345,13165.662935,not_cheating,33,2,0.984831,0,4.335271,469,7
e1b71986,2.306421,99.990107,-38.067954,-89.742018,0.98603,2,46,35,25,0.045559,Happy,0.71,0.265674,0.080634,1.392506,0.739093,0.462219,0.295316,0.067308,371,0.526691,0.594817,0.117749,0.042038,0.06731,0.076037,0.684886,a9731f4b.json,Neutral,0.379274,40.43977,15886.822432,not_cheating,15,6,0.873172,0,1.651916,396,19
c48677be,0.964172,93.153512,-30.852139,143.711566,0.651085,34,27,41,26,0.114325,Angry,8.78,2.282238,0.69079,2.334958,1.120531,0.93504,0.522162,0.947512,511,0.383379,0.695581,0.128972,0.139115,0.176805,0.199581,0.318788,d96402b5.json,Neutral,0.25853,83.779013,14176.996486,not_cheating,12,6,0.983959,1,7.776383,325,13
fad10aaf,0.853391,81.839256,-43.498585,-44.832189,0.993908,28,10,33,6,0.247849,Happy,1.78,1.566769,0.237772,1.521111,1.518917,0.075769,0.423644,0.87298,476,0.16327,0.667199,0.091732,0.142548,0.027307,0.160877,0.745601,fcdc7d93.json,Sad,0.409008,172.787971,6818.226413,not_cheating,19,8,0.888594,1,1.834379,138,13
34f97105,1.794903,95.628111,-37.001425,72.408895,1.666712,31,14,40,10,0.44942,Happy,6.14,2.803673,0.708558,2.61435,1.79303,0.699611,0.938476,0.380055,227,0.243822,0.629311,0.027473,0.118879,0.163127,0.182063,0.657325,7c8fedfe.json,Neutral,0.737913,43.669398,17298.603782,not_cheating,13,2,0.999651,1,5.437852,489,2
3bcfe6df,1.229007,75.929331,-34.596401,-109.546527,2.277396,4,12,10,4,0.064082,Neutral,9.95,2.061355,0.691808,1.390305,2.621225,0.082144,0.828982,0.421851,533,0.653332,0.280556,0.121455,0.184938,0.119488,0.169078,0.69349,c909bcf3.json,Neutral,0.408104,185.88701,8489.455212,not_cheating,28,5,0.87905,0,8.268554,344,5
4c2d8f48,0.605167,94.624782,-34.725565,-99.356613,1.030799,41,1,50,8,0.180013,Sad,5.95,0.574539,0.440006,1.666449,1.223951,0.70949,0.423878,0.098329,501,0.510529,0.104294,0.079459,0.170815,0.088287,0.159304,0.448806,d75daa3c.json,Sad,0.310189,269.310053,12806.512218,not_cheating,18,5,0.848573,0,4.775316,178,7
ce24b1b4,1.110529,94.516213,-30.903718,94.713045,0.958579,49,15,7,12,0.430658,Happy,8.59,0.019816,0.201498,2.296217,0.869859,0.421128,0.67082,0.513408,215,0.31586,0.665086,0.026539,0.068441,0.170924,0.118951,0.537349,dcc4c530.json,Happy,0.401344,146.041818,16872.010478,not_cheating,30,7,0.990269,0,3.841477,244,7
d3e692ff,0.721148,93.837948,-30.904118,28.753643,0.486454,7,4,33,29,0.395131,Sad,8.54,0.516283,0.463283,2.481876,0.807913,0.726069,0.270879,0.888784,97,0.248914,0.438665,0.006943,0.085068,0.101749,0.089936,0.669462,12fc5cbf.json,Neutral,0.833271,64.68589,5815.670735,not_cheating,32,8,0.894975,0,2.300896,515,5
b836e207,0.987399,90.716044,-36.663262,-13.924279,1.189432,21,6,28,2,0.031664,Sad,5.28,0.775295,0.617382,2.97745,3.107938,0.36891,0.217113,0.376413,383,0.377492,0.549219,0.025682,0.111428,0.123862,0.046912,0.377827,b69a9697.json,Neutral,0.711666,32.062788,15004.272884,not_cheating,32,3,0.837651,0,2.497011,159,8
b483623e,2.579585,68.487326,-37.546138,-114.788351,1.568572,41,49,8,5,0.137544,Happy,5.94,0.593422,0.229854,0.577468,1.673041,0.717963,0.388741,0.683064,368,0.795325,0.360492,0.001691,0.153934,0.13575,0.020898,0.513192,a100a8cc.json,Neutral,0.876357,264.695477,3145.134088,not_cheating,34,2,0.826176,1,5.89882,599,20
b8adfae9,1.194693,77.827855,-34.973254,-15.684976,1.898018,9,14,15,0,0.025584,Neutral,9.94,2.216949,0.707566,1.236631,2.505224,0.909812,0.646713,0.866174,287,0.779318,0.507089,0.131321,0.101112,0.11885,0.104925,0.446838,d33a7d19.json,Sad,0.417962,112.523995,9436.143599,not_cheating,13,8,0.932533,0,1.121327,428,3
e658ab3d,2.32219,65.987879,-33.66499,-30.488132,2.399701,11,36,39,12,0.049985,Happy,0.7,2.310069,0.553224,1.602258,1.56589,0.02087,0.346946,0.56861,64,0.236852,0.23872,0.010237,0.045814,0.197936,0.189694,0.561387,1f72b40a.json,Neutral,0.883719,185.036028,15413.429146,not_cheating,26,6,0.886254,1,6.170217,525,2
a26d9f88,2.482596,65.281746,-35.600437,-22.633936,0.614049,18,23,48,13,0.591987,Sad,1.33,0.251722,0.664441,2.84484,3.201538,0.310812,0.156335,0.803862,562,0.443564,0.723312,0.18269,0.102556,0.14658,0.03911,0.750699,c88cbdc6.json,Neutral,0.603281,179.231122,12395.445255,not_cheating,15,4,0.81206,1,8.318156,88,12
ce54258b,1.443851,85.404824,-39.806444,-25.836476,2.334158,16,9,47,18,0.268104,Angry,5.83,0.470988,0.417015,1.083194,1.828951,0.256487,0.743187,0.969603,180,0.657786,0.399555,0.003284,0.057356,0.085298,0.197918,0.560713,8b45c6a7.json,Neutral,0.533172,168.554932,1797.509063,not_cheating,17,5,0.816264,0,2.778528,564,6
c5e39da9,1.807364,85.640033,-42.339353,109.624037,0.341905,48,4,9,16,0.271448,Happy,6.9,1.218002,0.670833,1.685844,2.050253,0.370812,0.11746,0.169156,522,0.086699,0.102625,0.081977,0.116178,0.064116,0.025931,0.618184,5817347a.json,Sad,0.359684,149.298432,2936.598223,not_cheating,32,7,0.981627,0,7.609053,371,15
bd9ec244,0.913733,68.202473,-34.244451,-34.952116,2.363778,3,2,2,1,0.511296,Neutral,7.65,2.128869,0.109896,1.027675,3.91086,0.727563,0.630794,0.367032,24,0.083361,0.591546,0.057384,0.116132,0.111133,0.080359,0.518248,a7017eed.json,Happy,0.497443,193.876799,18576.172255,not_cheating,5,4,0.957719,1,7.154141,123,20
91f28787,1.828709,80.840813,-31.237578,-101.542687,0.501807,26,19,34,19,0.151412,Neutral,4.58,2.959799,0.181685,1.006572,0.729906,0.297809,0.25705,0.691892,572,0.966169,0.641771,0.119566,0.051932,0.044586,0.035457,0.693877,588d39a7.json,Sad,0.171757,22.371424,4710.765066,not_cheating,19,2,0.973762,1,7.390377,416,19
7def5862,2.999749,74.88076,-32.371977,-9.049142,2.055094,48,27,17,20,0.546579,Angry,6.34,2.44654,0.611828,0.796378,3.872299,0.745743,0.345652,0.952665,594,0.35558,0.466719,0.008339,0.153115,0.167194,0.110408,0.662943,7b0dcce9.json,Happy,0.586338,200.044459,5155.678947,not_cheating,17,6,0.894497,0,4.077669,177,4
55664ea3,0.996526,68.268316,-39.069385,-98.190858,0.913388,30,30,37,12,0.314968,Angry,9.83,0.218754,0.197758,1.297907,0.580751,0.598265,0.049559,0.01082,86,0.296633,0.261188,0.077376,0.062604,0.129178,0.140915,0.683831,af3f2428.json,Neutral,0.537257,27.244113,4393.213488,not_cheating,18,4,0.812923,1,3.125819,207,13
88b2d70f,0.921634,64.950397,-35.082157,84.138352,1.411778,20,8,27,2,0.549377,Neutral,5.04,2.658251,0.820674,0.896326,0.566058,0.355316,0.912712,0.099593,451,0.707514,0.216109,0.118345,0.178384,0.048555,0.163319,0.543054,4a31cbd1.json,Happy,0.290901,176.807726,16502.912882,not_cheating,11,3,0.943739,1,4.577053,192,9
e9e1624a,1.02017,66.279603,-44.664937,-45.769968,2.01549,20,36,35,16,0.442379,Sad,9.63,2.977804,0.103922,2.522496,3.851177,0.506439,0.801429,0.151307,167,0.120725,0.14305,0.014103,0.170287,0.162652,0.174041,0.655469,7bf05fab.json,Neutral,0.600683,264.068275,18203.192612,not_cheating,21,2,0.91176,0,3.5081,458,17
d165118f,2.922939,78.868897,-30.232059,19.16745,0.592428,8,47,36,18,0.417238,Happy,5.4,0.081461,0.793272,2.732872,2.088814,0.24784,0.71985,0.804158,64,0.809591,0.228084,0.054703,0.058128,0.022904,0.075973,0.417324,0c3d8c9f.json,Sad,0.785181,25.914419,8838.285135,not_cheating,30,3,0.833286,0,3.843138,315,8
914a7f41,0.634354,88.282013,-43.66416,-96.614197,0.927524,28,34,17,26,0.411984,Angry,1.64,2.97692,0.978691,0.833358,3.4645,0.464756,0.122468,0.086882,228,0.539802,0.266545,0.011041,0.097681,0.094881,0.073714,0.38005,978f5b9d.json,Sad,0.908122,132.327011,15244.654271,not_cheating,26,7,0.933465,1,3.947556,423,15
b6d27596,1.083054,90.290211,-44.669133,131.19345,0.631257,1,0,6,17,0.333165,Angry,9.24,1.449712,0.109514,0.553493,1.126002,0.218193,0.784664,0.674757,399,0.138553,0.498469,0.017218,0.139966,0.040599,0.074922,0.454318,b1655318.json,Sad,0.98888,38.652878,4174.527618,not_cheating,23,7,0.815609,1,9.614273,519,9
ab0f39c7,1.030654,85.160634,-30.068415,141.475566,1.96602,19,9,35,8,0.555179,Sad,0.27,2.983937,0.460651,1.275948,1.627227,0.485993,0.078083,0.9004,468,0.19775,0.207783,0.091111,0.149935,0.023902,0.169444,0.629314,fddc4de0.json,Sad,0.663612,226.377351,9987.815582,not_cheating,7,2,0.868845,0,1.720499,570,20
582290f7,2.106698,75.90001,-31.131034,-69.151373,1.396867,22,45,45,2,0.207566,Neutral,3.45,0.293989,0.879665,0.833706,2.454662,0.403507,0.986177,0.091435,6,0.264322,0.368991,0.15025,0.151467,0.152913,0.168005,0.492521,98743fd8.json,Sad,0.30752,47.707745,3243.422075,not_cheating,14,2,0.902542,0,7.881907,271,12
0db149b5,0.503027,87.192357,-41.646431,3.901878,2.346114,11,11,32,5,0.334146,Sad,9.07,0.50649,0.310383,1.631024,2.941916,0.943617,0.838112,0.770271,98,0.943412,0.529557,0.197394,0.008504,0.044699,0.134164,0.351941,be7898dc.json,Sad,0.417307,23.77395,10504.562504,not_cheating,24,5,0.883816,0,6.733127,72,5
bd2d42e7,0.945759,95.085032,-44.999882,-34.295168,0.881312,44,36,41,24,0.09515,Happy,8.5,1.127285,0.318092,2.688964,1.283093,0.075277,0.833202,0.022408,196,0.675836,0.634043,0.045257,0.105315,0.016981,0.086866,0.632749,f08d89b8.json,Happy,0.872662,86.046732,6658.427436,not_cheating,22,0,0.922035,0,3.74654,147,10
b2e5da16,1.993945,96.120096,-38.607498,-89.291473,0.898832,42,50,45,20,0.258288,Neutral,2.81,0.106728,0.293363,0.766392,3.024856,0.706838,0.85026,0.356131,67,0.524007,0.5695,0.020454,0.140698,0.081139,0.198426,0.740523,bb07557e.json,Sad,0.244174,47.440798,7036.506071,not_cheating,32,2,0.865049,0,1.769025,499,11
aa2db9e9,2.175866,95.18664,-42.918006,-118.096414,0.491268,15,38,37,25,0.443597,Angry,4.11,0.840044,0.887682,1.179635,3.738813,0.305477,0.061178,0.655401,414,0.995236,0.623249,0.179278,0.043363,0.029687,0.13679,0.392663,c5ed0a63.json,Sad,0.786964,65.030321,9520.086232,not_cheating,25,2,0.860925,0,5.153962,596,17
6c88953d,1.295312,93.987415,-39.839628,43.0861,1.618461,42,26,35,1,0.562951,Angry,0.52,1.917736,0.90038,0.872749,3.868798,0.756134,0.860021,0.473496,20,0.835633,0.229905,0.033583,0.015757,0.05843,0.031198,0.455479,6b5e4e16.json,Neutral,0.424367,247.523141,12590.8678,not_cheating,11,4,0.957916,0,8.836514,475,18
759b4112,2.046874,88.803995,-32.900427,-1.238019,0.302645,31,40,39,8,0.244035,Neutral,2.19,1.53056,0.76591,1.076283,3.690486,0.888729,0.87917,0.521821,595,0.739083,0.396044,0.166231,0.021451,0.139944,0.144474,0.424099,7e7bc4e8.json,Neutral,0.982949,146.790997,11946.666558,not_cheating,21,8,0.843604,1,9.239521,393,12
496f5895,1.479564,90.370823,-44.31954,139.455465,2.42018,24,1,11,22,0.100276,Sad,1.83,2.224017,0.526553,1.281875,0.58799,0.155291,0.577717,0.807567,534,0.245218,0.210745,0.045124,0.174712,0.00533,0.131059,0.401697,3cdb798c.json,Happy,0.730809,170.952966,18754.644716,not_cheating,8,7,0.824703,0,3.688959,123,20
152be336,1.643803,84.08236,-31.972656,-57.224173,0.798045,19,46,2,17,0.02775,Happy,8.63,0.688283,0.205266,2.172738,1.967923,0.075022,0.197499,0.52993,361,0.314728,0.103219,0.031463,0.144239,0.16792,0.010749,0.323846,70b3dc58.json,Sad,0.924271,73.001048,3787.605945,not_cheating,17,8,0.952602,1,5.42674,154,13
3b8c84bd,2.208332,67.064298,-42.713862,-52.434848,0.784334,24,9,33,25,0.036007,Sad,0.28,0.219188,0.206004,0.68541,2.187285,0.602812,0.250065,0.406099,514,0.056226,0.420885,0.161833,0.0254,0.1555,0.101374,0.622952,f0efb439.json,Sad,0.133636,148.598318,14740.703006,not_cheating,33,2,0.814823,1,5.190608,339,14
4526f424,1.308729,82.754806,-33.251475,-84.704387,0.782611,43,32,4,3,0.034963,Sad,9.53,0.202598,0.846699,0.931087,1.491894,0.857407,0.823397,0.781176,405,0.815654,0.574098,0.018081,0.082484,0.068391,0.105551,0.561346,80c016ae.json,Sad,0.387611,169.013037,14941.686416,not_cheating,9,1,0.801843,1,1.357799,128,20
895a1a44,2.917141,99.31923,-39.605664,-109.504411,1.405154,39,13,7,9,0.19989,Sad,5.45,0.283519,0.182819,0.719287,2.26755,0.284116,0.405897,0.842042,381,0.288055,0.442124,0.038427,0.075171,0.056054,0.092358,0.53924,9bca528f.json,Happy,0.681616,139.202405,15765.525307,not_cheating,22,3,0.870166,0,8.967646,255,13
113c075c,1.32346,83.801281,-38.750511,-23.408191,0.317248,20,0,14,8,0.281582,Neutral,8.93,1.688521,0.830841,1.111133,3.804876,0.730769,0.179398,0.617891,241,0.115172,0.496486,0.191937,0.048291,0.106516,0.000689,0.664238,91080019.json,Sad,0.429147,143.006147,9618.255598,not_cheating,13,3,0.883468,0,6.336363,255,15
b075721b,1.061616,63.477735,-31.766772,-45.902384,2.483338,38,21,8,16,0.243436,Neutral,2.97,0.073668,0.355514,1.656269,3.775786,0.137942,0.656167,0.835944,338,0.038886,0.611871,0.03635,0.138117,0.018055,0.099792,0.711314,91db8daa.json,Happy,0.371721,48.014604,12136.562444,not_cheating,30,2,0.82352,1,2.937609,483,9
d8e92167,2.018572,86.035997,-44.160946,36.058456,1.915068,9,14,30,1,0.554266,Angry,9.37,1.022517,0.995938,2.293877,0.684771,0.707176,0.347053,0.937275,124,0.148484,0.794105,0.043692,0.190686,0.092696,0.187796,0.327942,f2a0ed2e.json,Sad,0.770417,218.332462,8191.833465,not_cheating,18,0,0.842089,0,7.391392,39,14
e4d86bf3,1.89903,74.880915,-36.589142,-101.618821,0.462168,7,31,24,2,0.420811,Angry,1.64,1.301369,0.432406,2.800733,1.190573,0.454124,0.784919,0.873792,308,0.366444,0.362108,0.103199,0.183175,0.198574,0.163088,0.584367,6f494ba5.json,Happy,0.176474,272.748005,1272.53587,not_cheating,15,0,0.947174,1,3.792365,62,15
